ProductKey,ProductName,SubCategory,Category,Color,ListPrice,DaysToManufacture,ProductLine,ModelName,Photo,ProductDescription,StartDate
392,ML Fork,Forks,Components,Yellow,175.49,1,Road,ML Fork,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/392.jpg,Composite road fork with an aluminum steerer tube.,2006-07-01
393,HL Fork,Forks,Components,Yellow,229.49,1,Road,HL Fork,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/393.jpg,High-performance carbon road fork with curved legs.,2006-07-01
394,LL Headset,Headsets,Components,Yellow,34.2,1,Road,LL Headset,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/394.jpg,Threadless headset provides quality at an economical price.,2006-07-01
395,ML Headset,Headsets,Components,Yellow,102.29,1,Road,ML Headset,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/395.jpg,Sealed cartridge keeps dirt out.,2006-07-01
396,HL Headset,Headsets,Components,Yellow,124.73,1,Road,HL Headset,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/396.jpg,"High-quality 1"" threadless headset with a grease port for quick lubrication.",2006-07-01
397,LL Mountain Handlebars,Handlebars,Components,Yellow,40.4909,1,Mountain,LL Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/397.jpg,All-purpose bar for on or off-road.,2006-07-01
398,LL Mountain Handlebars,Handlebars,Components,Yellow,44.54,1,Mountain,LL Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/398.jpg,All-purpose bar for on or off-road.,2007-07-01
399,ML Mountain Handlebars,Handlebars,Components,Yellow,56.2909,1,Mountain,ML Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/399.jpg,Tough aluminum alloy bars for downhill.,2006-07-01
400,ML Mountain Handlebars,Handlebars,Components,Yellow,61.92,1,Mountain,ML Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/400.jpg,Tough aluminum alloy bars for downhill.,2007-07-01
401,HL Mountain Handlebars,Handlebars,Components,Yellow,109.3364,1,Mountain,HL Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/401.jpg,Flat bar strong enough for the pro circuit.,2006-07-01
402,HL Mountain Handlebars,Handlebars,Components,Yellow,120.27,1,Mountain,HL Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/402.jpg,Flat bar strong enough for the pro circuit.,2007-07-01
403,LL Road Handlebars,Handlebars,Components,Yellow,40.4909,1,Road,LL Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/403.jpg,Unique shape provides easier reach to the levers.,2006-07-01
404,LL Road Handlebars,Handlebars,Components,Yellow,44.54,1,Road,LL Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/404.jpg,Unique shape provides easier reach to the levers.,2007-07-01
405,ML Road Handlebars,Handlebars,Components,Yellow,56.2909,1,Road,ML Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/405.jpg,Anatomically shaped aluminum tube bar will suit all riders.,2006-07-01
406,ML Road Handlebars,Handlebars,Components,Yellow,61.92,1,Road,ML Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/406.jpg,Anatomically shaped aluminum tube bar will suit all riders.,2007-07-01
407,HL Road Handlebars,Handlebars,Components,Yellow,109.3364,1,Road,HL Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/407.jpg,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,2006-07-01
408,HL Road Handlebars,Handlebars,Components,Yellow,120.27,1,Road,HL Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/408.jpg,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,2007-07-01
409,"ML Mountain Frame - Black, 38",Mountain Frames,Components,Black,348.76,2,Mountain,ML Mountain Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/409.jpg,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2006-07-01
410,LL Mountain Front Wheel,Wheels,Components,Black,60.745,1,Mountain,LL Mountain Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/410.jpg,Replacement mountain wheel for entry-level rider.,2006-07-01
411,ML Mountain Front Wheel,Wheels,Components,Black,209.025,1,Mountain,ML Mountain Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/411.jpg,Replacement mountain wheel for the casual to serious rider.,2006-07-01
412,HL Mountain Front Wheel,Wheels,Components,Black,300.215,1,Mountain,HL Mountain Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/412.jpg,High-performance mountain replacement wheel.,2006-07-01
413,LL Road Front Wheel,Wheels,Components,Black,85.565,1,Road,LL Road Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/413.jpg,Replacement road front wheel for entry-level cyclist.,2006-07-01
414,ML Road Front Wheel,Wheels,Components,Black,248.385,1,Road,ML Road Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/414.jpg,Sturdy alloy features a quick-release hub.,2006-07-01
415,HL Road Front Wheel,Wheels,Components,Black,330.06,1,Road,HL Road Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/415.jpg,Strong wheel with double-walled rim.,2006-07-01
416,Touring Front Wheel,Wheels,Components,Black,218.01,1,Touring,Touring Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/416.jpg,Aerodynamic rims for smooth riding.,2006-07-01
417,"ML Road Frame-W - Yellow, 38",Road Frames,Components,Yellow,540.7545,2,Road,ML Road Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/417.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2006-07-01
418,"ML Road Frame-W - Yellow, 38",Road Frames,Components,Yellow,594.83,2,Road,ML Road Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/418.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2007-07-01
419,LL Mountain Rear Wheel,Wheels,Components,Black,87.745,1,Mountain,LL Mountain Rear Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/419.jpg,Replacement mountain wheel for entry-level rider.,2006-07-01
420,ML Mountain Rear Wheel,Wheels,Components,Black,236.025,1,Mountain,ML Mountain Rear Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/420.jpg,Replacement mountain wheel for the casual to serious rider.,2006-07-01
421,HL Mountain Rear Wheel,Wheels,Components,Black,327.215,1,Mountain,HL Mountain Rear Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/421.jpg,High-performance mountain replacement wheel.,2006-07-01
422,LL Road Rear Wheel,Wheels,Components,Black,112.565,1,Road,LL Road Rear Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/422.jpg,Replacement road rear wheel for entry-level cyclist.,2006-07-01
423,ML Road Rear Wheel,Wheels,Components,Black,275.385,1,Road,ML Road Rear Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/423.jpg,Aluminum alloy rim with stainless steel spokes; built for speed.,2006-07-01
424,HL Road Rear Wheel,Wheels,Components,Black,357.06,1,Road,HL Road Rear Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/424.jpg,Strong rear wheel with double-walled rim.,2006-07-01
425,Touring Rear Wheel,Wheels,Components,Black,245.01,1,Touring,Touring Rear Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/425.jpg,Excellent aerodynamic rims guarantee a smooth ride.,2006-07-01
437,"HL Road Frame - Black, 62",Road Frames,Components,Black,1301.3636,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/437.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2006-07-01
438,"HL Road Frame - Black, 62",Road Frames,Components,Black,1431.5,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/438.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2007-07-01
439,"HL Road Frame - Black, 44",Road Frames,Components,Black,1301.3636,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/439.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2006-07-01
440,"HL Road Frame - Black, 44",Road Frames,Components,Black,1431.5,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/440.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2007-07-01
441,"HL Road Frame - Black, 48",Road Frames,Components,Black,1301.3636,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/441.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2006-07-01
442,"HL Road Frame - Black, 48",Road Frames,Components,Black,1431.5,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/442.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2007-07-01
443,"HL Road Frame - Black, 52",Road Frames,Components,Black,1301.3636,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/443.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2006-07-01
444,"HL Road Frame - Black, 52",Road Frames,Components,Black,1431.5,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/444.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2007-07-01
445,"Men's Sports Shorts, S",Shorts,Clothing,Black,59.99,0,Sport,Men's Sports Shorts,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/445.jpg,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2006-07-01
446,"Touring-Panniers, Large",Panniers,Accessories,Grey,125.0,0,Touring,Touring-Panniers,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/446.jpg,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",2006-07-01
447,Cable Lock,Locks,Accessories,Grey,25.0,0,Sport,Cable Lock,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/447.jpg,"Wraps to fit front and rear tires, carrier and 2 keys included.",2006-07-01
448,Minipump,Pumps,Accessories,Grey,19.99,0,Sport,Minipump,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/448.jpg,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,2006-07-01
449,Mountain Pump,Pumps,Accessories,Grey,24.99,0,Mountain,Mountain Pump,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/449.jpg,Simple and light-weight. Emergency patches stored in handle.,2006-07-01
450,Taillights - Battery-Powered,Lights,Accessories,Grey,13.99,0,Road,Taillight,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/450.jpg,Affordable light for safe night riding - uses 3 AAA batteries,2006-07-01
451,Headlights - Dual-Beam,Lights,Accessories,Grey,34.99,0,Road,Headlights - Dual-Beam,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/451.jpg,Rechargeable dual-beam headlight.,2006-07-01
452,Headlights - Weatherproof,Lights,Accessories,Grey,44.99,0,Road,Headlights - Weatherproof,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/452.jpg,Rugged weatherproof headlight.,2006-07-01
453,"Men's Sports Shorts, M",Shorts,Clothing,Black,59.99,0,Sport,Men's Sports Shorts,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/453.jpg,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2006-07-01
454,"Men's Sports Shorts, L",Shorts,Clothing,Black,59.99,0,Sport,Men's Sports Shorts,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/454.jpg,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2006-07-01
455,"Men's Sports Shorts, XL",Shorts,Clothing,Black,59.99,0,Sport,Men's Sports Shorts,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/455.jpg,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2006-07-01
456,"Women's Tights, S",Tights,Clothing,Black,74.99,0,Sport,Women's Tights,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/456.jpg,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2006-07-01
457,"Women's Tights, M",Tights,Clothing,Black,74.99,0,Sport,Women's Tights,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/457.jpg,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2006-07-01
458,"Women's Tights, L",Tights,Clothing,Black,74.99,0,Sport,Women's Tights,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/458.jpg,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2006-07-01
459,"Men's Bib-Shorts, S",Bib-Shorts,Clothing,Multi,89.99,0,Sport,Men's Bib-Shorts,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/459.jpg,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2006-07-01
460,"Men's Bib-Shorts, M",Bib-Shorts,Clothing,Multi,89.99,0,Sport,Men's Bib-Shorts,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/460.jpg,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2006-07-01
461,"Men's Bib-Shorts, L",Bib-Shorts,Clothing,Multi,89.99,0,Sport,Men's Bib-Shorts,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/461.jpg,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2006-07-01
462,"Half-Finger Gloves, S",Gloves,Clothing,Black,23.5481,0,Sport,Half-Finger Gloves,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/462.jpg,"Full padding, improved finger flex, durable palm, adjustable closure.",2006-07-01
463,"Half-Finger Gloves, S",Gloves,Clothing,Black,24.49,0,Sport,Half-Finger Gloves,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/463.jpg,"Full padding, improved finger flex, durable palm, adjustable closure.",2007-07-01
464,"Half-Finger Gloves, M",Gloves,Clothing,Black,23.5481,0,Sport,Half-Finger Gloves,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/464.jpg,"Full padding, improved finger flex, durable palm, adjustable closure.",2006-07-01
465,"Half-Finger Gloves, M",Gloves,Clothing,Black,24.49,0,Sport,Half-Finger Gloves,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/465.jpg,"Full padding, improved finger flex, durable palm, adjustable closure.",2007-07-01
466,"Half-Finger Gloves, L",Gloves,Clothing,Black,23.5481,0,Sport,Half-Finger Gloves,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/466.jpg,"Full padding, improved finger flex, durable palm, adjustable closure.",2006-07-01
467,"Half-Finger Gloves, L",Gloves,Clothing,Black,24.49,0,Sport,Half-Finger Gloves,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/467.jpg,"Full padding, improved finger flex, durable palm, adjustable closure.",2007-07-01
468,"Full-Finger Gloves, S",Gloves,Clothing,Black,37.99,0,Mountain,Full-Finger Gloves,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/468.jpg,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2006-07-01
469,"Full-Finger Gloves, M",Gloves,Clothing,Black,37.99,0,Mountain,Full-Finger Gloves,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/469.jpg,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2006-07-01
470,"Full-Finger Gloves, L",Gloves,Clothing,Black,37.99,0,Mountain,Full-Finger Gloves,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/470.jpg,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2006-07-01
471,"Classic Vest, S",Vests,Clothing,Blue,63.5,0,Sport,Classic Vest,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/471.jpg,"Light-weight, wind-resistant, packs to fit into a pocket.",2007-07-01
472,"Classic Vest, M",Vests,Clothing,Blue,63.5,0,Sport,Classic Vest,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/472.jpg,"Light-weight, wind-resistant, packs to fit into a pocket.",2007-07-01
473,"Classic Vest, L",Vests,Clothing,Blue,63.5,0,Sport,Classic Vest,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/473.jpg,"Light-weight, wind-resistant, packs to fit into a pocket.",2007-07-01
474,"Women's Mountain Shorts, S",Shorts,Clothing,Black,69.99,0,Mountain,Women's Mountain Shorts,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/474.jpg,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2007-07-01
475,"Women's Mountain Shorts, M",Shorts,Clothing,Black,69.99,0,Mountain,Women's Mountain Shorts,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/475.jpg,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2007-07-01
476,"Women's Mountain Shorts, L",Shorts,Clothing,Black,69.99,0,Mountain,Women's Mountain Shorts,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/476.jpg,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2007-07-01
477,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Black,4.99,0,Sport,Water Bottle,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/477.jpg,AWC logo water bottle - holds 30 oz; leak-proof.,2007-07-01
478,Mountain Bottle Cage,Bottles and Cages,Accessories,Black,9.99,0,Mountain,Mountain Bottle Cage,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/478.jpg,Tough aluminum cage holds bottle securly on tough terrain.,2007-07-01
479,Road Bottle Cage,Bottles and Cages,Accessories,Black,8.99,0,Road,Road Bottle Cage,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/479.jpg,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,2007-07-01
480,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,2.29,0,Sport,Patch kit,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/480.jpg,"Includes 8 different size patches, glue and sandpaper.",2007-07-01
481,"Racing Socks, M",Socks,Clothing,White,8.99,0,Road,Racing Socks,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/481.jpg,"Thin, lightweight and durable with cuffs that stay up.",2007-07-01
482,"Racing Socks, L",Socks,Clothing,White,8.99,0,Road,Racing Socks,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/482.jpg,"Thin, lightweight and durable with cuffs that stay up.",2007-07-01
483,Hitch Rack - 4-Bike,Bike Racks,Accessories,White,120.0,0,Sport,Hitch Rack - 4-Bike,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/483.jpg,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",2007-07-01
484,Bike Wash - Dissolver,Cleaners,Accessories,White,7.95,0,Sport,Bike Wash,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/484.jpg,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",2007-07-01
485,Fender Set - Mountain,Fenders,Accessories,White,21.98,0,Mountain,Fender Set - Mountain,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/485.jpg,Clip-on fenders fit most mountain bikes.,2007-07-01
486,All-Purpose Bike Stand,Bike Stands,Accessories,White,159.0,0,Mountain,All-Purpose Bike Stand,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/486.jpg,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,2007-07-01
487,Hydration Pack - 70 oz.,Hydration Packs,Accessories,Silver,54.99,0,Sport,Hydration Pack,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/487.jpg,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",2007-07-01
488,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,Yellow,53.99,0,Sport,Short-Sleeve Classic Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/488.jpg,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2007-07-01
489,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,Yellow,53.99,0,Sport,Short-Sleeve Classic Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/489.jpg,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2007-07-01
490,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,Yellow,53.99,0,Sport,Short-Sleeve Classic Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/490.jpg,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2007-07-01
491,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,Yellow,53.99,0,Sport,Short-Sleeve Classic Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/491.jpg,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2007-07-01
492,"HL Touring Frame - Yellow, 60",Touring Frames,Components,Yellow,1003.91,1,Touring,HL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/492.jpg,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2007-07-01
493,"LL Touring Frame - Yellow, 62",Touring Frames,Components,Yellow,333.42,1,Touring,LL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/493.jpg,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2007-07-01
494,"HL Touring Frame - Yellow, 46",Touring Frames,Components,Yellow,1003.91,1,Touring,HL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/494.jpg,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2007-07-01
495,"HL Touring Frame - Yellow, 50",Touring Frames,Components,Yellow,1003.91,1,Touring,HL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/495.jpg,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2007-07-01
496,"HL Touring Frame - Yellow, 54",Touring Frames,Components,Yellow,1003.91,1,Touring,HL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/496.jpg,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2007-07-01
497,"HL Touring Frame - Blue, 46",Touring Frames,Components,Blue,1003.91,1,Touring,HL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/497.jpg,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2007-07-01
498,"HL Touring Frame - Blue, 50",Touring Frames,Components,Blue,1003.91,1,Touring,HL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/498.jpg,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2007-07-01
499,"HL Touring Frame - Blue, 54",Touring Frames,Components,Blue,1003.91,1,Touring,HL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/499.jpg,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2007-07-01
500,"HL Touring Frame - Blue, 60",Touring Frames,Components,Blue,1003.91,1,Touring,HL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/500.jpg,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2007-07-01
501,Rear Derailleur,Derailleurs,Components,Silver,121.46,1,Touring,Rear Derailleur,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/501.jpg,Wide-link design.,2007-07-01
502,"LL Touring Frame - Blue, 50",Touring Frames,Components,Blue,333.42,1,Touring,LL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/502.jpg,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2007-07-01
503,"LL Touring Frame - Blue, 54",Touring Frames,Components,Blue,333.42,1,Touring,LL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/503.jpg,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2007-07-01
504,"LL Touring Frame - Blue, 58",Touring Frames,Components,Blue,333.42,1,Touring,LL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/504.jpg,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2007-07-01
505,"LL Touring Frame - Blue, 62",Touring Frames,Components,Blue,333.42,1,Touring,LL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/505.jpg,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2007-07-01
506,"LL Touring Frame - Yellow, 44",Touring Frames,Components,Yellow,333.42,1,Touring,LL Touring Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/506.jpg,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2007-07-01
518,LL Road Seat/Saddle,Saddles,Components,Yellow,27.12,1,Road,LL Road Seat/Saddle 1,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/518.jpg,Lightweight foam-padded saddle.,2007-07-01
519,ML Road Seat/Saddle,Saddles,Components,Yellow,39.14,1,Touring,ML Road Seat/Saddle 2,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/519.jpg,Rubber bumpers absorb bumps.,2007-07-01
520,HL Road Seat/Saddle,Saddles,Components,Yellow,52.64,1,Road,HL Road Seat/Saddle 2,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/520.jpg,Lightweight kevlar racing saddle. Leather.,2007-07-01
521,LL Touring Seat/Saddle,Saddles,Components,Yellow,27.12,1,Touring,LL Touring Seat/Saddle,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/521.jpg,"Comfortable, ergonomically shaped gel saddle.",2007-07-01
522,ML Touring Seat/Saddle,Saddles,Components,Yellow,39.14,1,Touring,ML Touring Seat/Saddle,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/522.jpg,New design relieves pressure for long rides.,2007-07-01
523,HL Touring Seat/Saddle,Saddles,Components,Yellow,52.64,1,Touring,HL Touring Seat/Saddle,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/523.jpg,Cut-out shell for a more comfortable ride.,2007-07-01
524,"LL Mountain Frame - Silver, 42",Mountain Frames,Components,Silver,264.05,1,Mountain,LL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/524.jpg,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01
525,"LL Mountain Frame - Silver, 44",Mountain Frames,Components,Silver,264.05,1,Mountain,LL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/525.jpg,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01
